iter	Logloss
944	0.007088620171
945	0.007083588721
946	0.007071780459
947	0.0070648956
948	0.007056822624
949	0.007048886698
950	0.007036332308
951	0.007025311024
952	0.007016150658
953	0.007011175454
954	0.00700568606
955	0.006996604869
956	0.006991701412
957	0.00698628416
958	0.006969901091
959	0.006962080929
960	0.006956721387
961	0.006951433387
962	0.006940163299
963	0.00693494583
964	0.006927975527
965	0.006920330785
966	0.006912616007
967	0.006901459179
968	0.00689459186
969	0.006887004
970	0.006882165454
971	0.006874459219
972	0.006865663769
973	0.006854661512
974	0.006849536651
975	0.006842059116
976	0.006835758908
977	0.006824911705
978	0.006817367474
979	0.006806697754
980	0.006801954055
981	0.006791301376
982	0.006783934002
983	0.006778868308
984	0.006772481718
985	0.006762034863
986	0.00675170613
987	0.00674702528
988	0.006739761738
989	0.006732532101
990	0.00672559549
991	0.00671559518
992	0.006707119262
993	0.006698183337
994	0.006693549162
995	0.006688546452
996	0.006682063071
997	0.006671879973
998	0.006662130531
999	0.006655079576
